Unnamed:0,sentence,ent_nut,ent_pos,ent_neg,sta_nut,sta_sup,sta_opp,senti,label
19,"job should always go to best candidate , regardless of gender gender should n't even matter anymore , it 's 2015 ! # paul henry #",-0.024923667000000004,-0.038171604,-0.024923667000000004,5.06917777660908,4.860781273601913,4.042352362217783,Positive,support
20,"what do you say to a woman with two black eyes ? nothing , she 's already been told twice",-0.025138012999999997,-0.039340384,-0.025138012999999997,5.129598662938276,4.837101787800966,4.169578289825076,Negative,oppose
21,did you know ? gender stereotypes as we know then developed with beginning of the 18 century # gender #,-0.025164597,-0.039658546,-0.025164597,5.6275190260004,5.433856202110225,4.64160185923981,Negative,support
22,the time for gender equality is now !,-0.02527731,-0.041493148,-0.02527731,4.657923065781271,4.489113224167938,3.6902443216863454,Positive,support
23,"as chip kidd announces the readers asks us to hold their applause , the audience cant hold it back for gloria steinem # poetry #",-0.025026053,-0.038654192999999996,-0.025026053,4.805884687197282,3.7587922021689706,3.0813760134421897,Positive,neutral
24,women get paid far more than men to appear in pornography how come no one is talking about this blatant sexism ? ! amazing atheist,-0.02512978,-0.039264217000000004,-0.02512978,5.059000153433684,4.8836011918649165,4.2675371544898395,Negative,oppose
25,you know you 're in a patriarchy when women are the ones who are blamed for prostitution # what is justice # # inequality #,-0.025258496000000002,-0.040972576000000004,-0.025258496000000002,5.258147871188501,4.994242015935488,4.2998508488758205,Negative,support
26,when is it okay for a married 49 year old ceo to use his power and influence to fuck his 22 year old intern ? # ask hillary #,-0.024853102999999998,-0.037806496,-0.024853102999999998,4.986883864779016,4.616991881330881,3.7300797630963034,Negative,support
27,i love that girl eric wy n alda on megan rap in oe 15 what the hell fox sports 1 ? way to diminish women 's soccer # us w nt #,-0.02451706,-0.03672281,-0.02451706,4.634125003246629,4.478287630108047,3.4197019927464716,Negative,support
28,"men do n't have a right to talk over you , you 're voice is important , you are a goddess and do n't deserve to be silenced",-0.025200464,-0.03983894,-0.025200464,4.398568705710403,4.348658014440783,3.5027946676828488,Positive,support
29,finally a women running for president,-0.025271915,-0.040606104,-0.025271915,2.8038899137996016,2.918304590211851,2.5443112854244325,Positive,support
30,pissed that i got talked to but he did n't,-0.025291703999999998,-0.04120533,-0.025291703999999998,5.3941038704750435,5.080550925211318,4.506445336537476,Negative,support
31,"sir william valen insulting , thinking you can make a switch like that if it was n't written for us , it was n't for us",-0.025003701,-0.038565286000000004,-0.025003701,4.3505322943797164,3.452894761319241,2.9333121295222986,Negative,neutral
32,yaa hne mba have you ever thought that maybe blue jeans hates you ? not everyone in the world is made for each other,-0.024998872999999998,-0.03851399,-0.024998872999999998,5.476192600163945,4.7673202260966345,4.038443389561503,Negative,neutral
33,i believe that every women should have their own rights ! !,-0.025276042999999998,-0.040867165,-0.025276042999999998,6.1640244989096455,5.970992289895522,5.26303385540642,Positive,support
34,the rui es x dirty di anna why not she 's clearly a part of the squad females ca n't be with guys without being looked at as a hoe,-0.024924971,-0.03816299,-0.024924971,4.186411948431197,4.180285242462838,3.218232771945288,Negative,support
35,it upsets me how people are so narrow minded when it comes to feminism stereotyping men is not,-0.02525121,-0.040782377,-0.02525121,4.201350025728577,4.1371153177625715,3.3133252192634863,Negative,support
36,i am obsessed with becoming a woman comfortable in her skin sandra cisneros # latinx # # welcome on cam #,-0.025149912000000003,-0.03958749,-0.025149912000000003,4.1565516831835545,4.186976792020197,3.081226056832247,Positive,support
37,i just yelled at my boyfriend for trying to let me win for mortal kombat x,-0.02522114,-0.040034235,-0.02522114,5.180267162967273,4.965816533101651,4.264366851628869,Negative,support
38,"extinction of insects , dangerous herbs , gigolo services , religious fanaticism , fake beer can s why malaysia radio media fail 2 discuss ?",-0.0248828,-0.037980452000000005,-0.0248828,4.839896396398311,3.777852804812436,3.1072034952620124,Negative,neutral
39,rt wgs nd su let 's demand less cat calling and more cats ! # nd su feminist # # feminist # # cats # # dogs can come too #,-0.024929501,-0.038259298,-0.024929501,4.434287113973312,4.40997693986542,3.3368237922318045,Positive,support
40,anyone find it funny that # feminists # use # take it like a man # when they do n't want to understand what it means to be one ?,-0.024990745,-0.038455322,-0.024990745,4.851518567672453,4.554915711314803,4.0827536175512025,Negative,oppose
41,my rainbow ninja not all b has this farm is fucking disgusting,-0.025293022000000002,-0.04125704,-0.025293022000000002,5.1783609518860185,4.560280993422668,4.2670111550410335,Negative,neutral
42,rt ross an s gui l nothing like dudes joking about molesting me right to my face,-0.025154911000000002,-0.039523035,-0.025154911000000002,3.926058257447604,3.9552689122405607,3.1171729712896594,Negative,support
43,all i'm doing is reading good game tweets and getting angrier fuu u u u u u u u u uck men are privileged time for bed # feminism is awfully great #,-0.024543501000000002,-0.03685926,-0.024543501000000002,2.7606194614157205,3.2450937473211985,1.589338062456334,Negative,support
44,fu d gie e bud die e are you saying all girls are sensitive because of gender roles ? you sexist swine,-0.025172926,-0.039764113999999996,-0.025172926,4.762421561173097,4.515983556172918,3.5284613117183232,Negative,support
45,"dani b christen yes , a greater understanding because your 's is superior too mine laughing out loud # i dont need feminism #",-0.025163852,-0.03957668,-0.025163852,4.66160323823234,4.316448689482495,3.856641701316192,Negative,oppose
46,who do i got to fuck to never feel like i got to fuck somebody ?,-0.025233797999999998,-0.040045276,-0.025233797999999998,5.911662755489699,5.192239167007858,4.6783895945042335,Negative,neutral
47,"when they say men look at women like a piece of meat what do they even mean , they want to cook eat her ? # yes all women #",-0.024970442000000002,-0.038347393,-0.024970442000000002,4.471537891853627,4.258114333464868,3.497413517501692,Negative,support
48,"starting to compile evidence for web log post , how modern feminism shares the same traits as the nazi propaganda # anti feminism #",-0.02510447,-0.039229482,-0.02510447,3.3220851004626883,2.9717767558810877,2.9878236843638466,Negative,oppose
49,why do n't you love me twitter,-0.025295056,-0.041298337000000004,-0.025295056,5.021820373438996,4.7939836715677435,4.139862964811578,Negative,neutral
50,i hope you get raped is apparently how misogynists say how dare you not bend to my will ? # yes all women #,-0.02518893,-0.039804532999999996,-0.02518893,5.1129975779464685,4.9819827304958295,4.282290384593389,Negative,support
51,how much radical feminist does there have to be before feminist start rethinking their position about feminism ?,-0.025254235,-0.040551007,-0.025254235,4.9820204542083335,4.668301170897249,4.3414366525230585,Negative,oppose
52,honored to be followed by the truly inspirational kon ok founder of as rc 1 # real australians say welcome # # the things that matter #,-0.024936497000000002,-0.038171664,-0.024936497000000002,4.480389095470177,3.5022133618793365,2.8458121261097404,Positive,neutral
53,feminists do n't even understand what feminism is,-0.025284946000000003,-0.041204452999999995,-0.025284946000000003,3.9243133808303683,3.465866225226384,2.972427010908356,Negative,oppose
54,thanks to the work of people like everyday sexism they are not only helping women but helping the whole of society,-0.025098331,-0.039120533,-0.025098331,6.337625958654022,6.104377021014947,5.3292507743796165,Positive,support
55,"if you want to stay home and raise a family , that 's cool but that 's your choice and nobody else 's",-0.02515556,-0.039454825,-0.02515556,5.8740277506668095,5.722454811276847,4.71363230300131,Negative,support
56,suicidal jac 3 eat a pus or something loser,-0.025268747999999997,-0.040683247,-0.025268747999999997,5.1467590380958645,4.13980050368245,3.392517118176076,Negative,neutral
57,women are superior to men in every aspect # feminist #,-0.025256618999999998,-0.040811256000000004,-0.025256618999999998,5.018555863060543,4.866396706388959,4.343383710093528,Positive,support
58,bruise aurora i'm advocating men to stop loving women just have sex with them # everyday sexism #,-0.025192223,-0.0399462,-0.025192223,4.162459440958953,3.815959506750195,3.388194457542764,Negative,oppose
59,i need feminism because a man in a room full of women is ecstatic a woman in a room full of men is terrified,-0.025114692999999997,-0.039224423,-0.025114692999999997,5.472577205124234,5.308384575155136,4.52651642653668,Negative,support
60,why is paul elam not one of the most hated men alive right now ! ? # feminist #,-0.02521173,-0.040014915,-0.02521173,4.061351672675887,4.023184377038653,3.376360033126476,Negative,support
61,yes women it 's not fair that men staying at home is shamed by society we must change people add i tudes # everyday sexism #,-0.025037594,-0.038718857,-0.025037594,5.840932625717009,5.7530466235431525,4.7955253936025795,Negative,support
62,watching # miss representation # we must change our world # women rule # # change # # beauty #,-0.025118586000000002,-0.039204866,-0.025118586000000002,5.752840236461638,5.5632456909376735,4.81103092000412,Negative,support
63,i wo n't complain about equal to represent of girls in gaming princess peach zelda are kick ass women samus is a beast hello ! # gaming #,-0.024989123999999998,-0.03844198,-0.024989123999999998,4.559116908274249,4.552219638049264,3.5961400365584684,Positive,support
64,a woman is not a sex object she 's a person # truth # # wisdom # # womens rights # # media # # life # # humanity # # love # # society #,-0.025049642,-0.038824946,-0.025049642,4.467445858494291,4.322658873049288,3.751416920098156,Positive,support
65,umrao jaan ada a story of not just a life or prostitute but of poise and poesy # woman power #,-0.025218427,-0.040327176,-0.025218427,5.013752771836895,4.926512080325439,3.822942850885143,Negative,support
66,laughing out loud what 's so ugly about wanting to be equal ?,-0.025304101000000002,-0.041372746,-0.025304101000000002,4.0754909675476405,3.743844771141206,3.0044737486914666,Negative,support
67,"you want to hear something really ugly , 1 in 5 women will be sexually assaulted in their time in college # misogyny is ugly #",-0.025030132000000004,-0.03868997,-0.025030132000000004,5.788836105271769,5.595804266915123,4.776684391007257,Negative,support
68,amin 86660132 just so shelby very nice work i'm happy to hear your autistic friend is able to express himself this way,-0.02490963,-0.03809455,-0.02490963,5.892842917644355,5.265552925323288,4.500767752008587,Positive,neutral
69,what the f k literal fuck am i evan s s eing this thing about,-0.025235571000000002,-0.040691152,-0.025235571000000002,4.543200873442409,3.4856423648586023,3.0062225491816936,Negative,neutral
70,radios are filled with feminist and rape propaganda feminism is alive and well in malaysia their rape guilt tactics wo n't silence me,-0.025031917,-0.038725212,-0.025031917,5.654059864350437,5.257150208146795,4.695456451422956,Negative,oppose
71,"i take some solace in knowing that , at least , it means they do n't know who that useless hack is the hired mind",-0.025151901,-0.03943499,-0.025151901,5.7708344049981735,5.153178295195309,4.596511951004026,Negative,neutral
72,no feminists are not ugly the fact that there is n't equal rights for both men and women is # feminists are beautiful #,-0.02516409,-0.039774016,-0.02516409,4.396404130606664,4.228906574588788,3.6835821538760807,Negative,support
73,"meredith giving denial of normal crap was great , but holy crap peggy no spoilers , but damn was it a great scene # peggy # # madmen #",-0.02515985,-0.03958793,-0.02515985,5.535113281552906,4.754300098950902,3.9156064604834504,Positive,neutral
74,so i guess the new definition of ugly is believing in equal rights let me be ugly then,-0.02521699,-0.039957374,-0.02521699,4.97613559061462,4.882436001960212,4.277822969739301,Negative,support
75,strict gender roles in the context of a true marriage devoted to raising children will always be the ideal no substitutes # t cot #,-0.02513013,-0.0393565,-0.02513013,6.487391366554934,6.137378395352154,5.519833984423023,Positive,oppose
76,okay armchair feminists got their panties wet if you 're a social justice warrior go out and do something get off tumblr,-0.025102742,-0.039118946,-0.025102742,4.680274972671597,4.281562371315274,3.895012906387527,Negative,oppose
77,i ca n't believe some of the reasons people say they need feminism i need my dog for half of the same reasons # antifeminist #,-0.025120385,-0.039216957999999996,-0.025120385,5.673134100606109,5.418830594614756,4.765733559368063,Negative,oppose
78,"stars thomas dear god , you are fat",-0.025262684,-0.040573284,-0.025262684,3.410691909556573,2.456583167826371,2.677201482278128,Negative,neutral
79,if feminists are ugly then what are the people calling them ugly must be vile,-0.025300115,-0.040944345,-0.025300115,5.46634979329063,5.0496050008680635,4.388894071696187,Negative,support
80,Instant Message sorry if you going to be with me and call me you women like Instant Message a ca digory ill probably but boot out the door,-0.025037973999999998,-0.038635954,-0.025037973999999998,6.0773093505977585,5.895993631144518,4.999321029280827,Negative,support
81,"me ( in jest ) it 's a man 's world , y ' know kaitlyn i 'll blow up the world then",-0.02522263,-0.040068522,-0.02522263,5.358654665394602,5.195937983178613,4.279557469564917,Negative,support
82,aw yee 707 i respect your truck suck why do you not respect girls ' innate or chosen doll love ?,-0.025122872999999997,-0.039326727,-0.025122872999999997,6.258316145564708,6.062523245274961,5.138414895095266,Negative,support
83,aw yee 707 tiger c laud you compared playing with dolls to a violent disposition two very different things # gamer gate #,-0.024933904,-0.038259238,-0.024933904,4.822078324961562,3.9159659015866137,3.4105130187734525,Negative,neutral
84,optimist 216 what a load of crap dressing appropriately for the office is sexist ? grow up # yes all women #,-0.025207795,-0.040192768,-0.025207795,3.036816115598888,2.86725902777364,1.4941034576210892,Negative,support
85,i'm not sure my sch aden freude s can stand this much tickling mt 8 9 pretty sing,-0.02503711,-0.038850725,-0.02503711,4.227486269560601,3.192989444353678,2.6630996612191185,Negative,neutral
86,di is tant echo your wee sister believes in both santa claus and feminism think harder about what that means,-0.025108486,-0.039243236,-0.025108486,4.0006551034851885,3.5812945328436077,3.2133010131387567,Negative,oppose
87,dancer lw t have you considered changing your twitter handle to vagina monologue ?,-0.02530621,-0.041233107000000005,-0.02530621,6.3201632204102145,5.927414328283884,5.367930657613312,Negative,oppose
88,just give me the attention you never gave anyone else # extreme rules # # nepal earthquake # # freddie gray # # rho are union #,-0.025047008,-0.038776502000000004,-0.025047008,6.4262851614276855,5.7712605277380336,5.12591917667448,Negative,neutral
89,"nyc interlude do n't worry , honey intelligence is a roadblock to full , unquestioning faith in feminism bleated be !",-0.02530168,-0.040931746,-0.02530168,4.1293289018992905,3.661052409324199,3.4879871038449215,Negative,oppose
90,i am a feminist i 've been a female for a long time now it 'd be stupid not to be on my own side maya angelou # feminist # # humanist #,-0.02522523,-0.04021941,-0.02522523,5.213041535931455,5.0219186425951925,4.43216784447507,Positive,support
91,feminism vibes men do n't admit to being raped as readily as women do so your question is feminist bullshit,-0.025267623,-0.04069124,-0.025267623,4.308770065671822,3.9924121521933107,3.681585014332202,Negative,oppose
92,"vote 4 pedro she lied you idiot , it 's a fact the reason that you wo n't acknowledge those facts is also the reason why",-0.025047882999999996,-0.038745284,-0.025047882999999996,6.242451945994607,5.860710810150857,5.11761569985356,Negative,neutral
93,"an and dar an and am not stopping your foe on your own Tough Luck , if you notice was encouraging you to post topics i'm interested in on my Tough Luck # vaw #",-0.02509588,-0.039085507,-0.02509588,5.54019822432588,4.640582557683915,4.12489379019236,Negative,neutral
94,courting patriarchal approval condemns your sisters to abuse about their physical appearance # patriarchy is ugly #,-0.025239147000000003,-0.040466933999999996,-0.025239147000000003,4.953646351985436,4.873734460971806,3.9141434630444873,Negative,support
95,sky news eamonn holmes sky jacqui e guy from ' beach body ready ' advert being interviewed conclusion arrogant male chauvinist idiot,-0.025080942000000002,-0.038942784,-0.025080942000000002,5.010027056358026,4.949792136521201,3.788653434220621,Negative,support
96,rsi e reilly i 've been pretty well enjoyed your response to,-0.025225237,-0.040184199999999996,-0.025225237,5.624698793659451,4.99796737792493,4.3955501223334315,Positive,neutral
97,"contempo qi waa mah longer paid maternity leave , flexi working hours , on site childcare , breastfeeding breast pumping rooms , equal pay",-0.024885274,-0.03834158,-0.024885274,3.9424717087684975,3.9852096180752286,2.8357377452932586,Positive,support
98,mr mike c alta proud to say i do n't listen to fat crossed eyed mj,-0.025160312999999997,-0.039574698,-0.025160312999999997,5.711895230984094,5.21567608031939,4.481507343822244,Negative,neutral
99,"the only reason , i stopped at each entrance in # walking street # is to have a # law of attraction # # viewpoint # # daily devotional #",-0.025200464,-0.04006414,-0.025200464,6.353278178292836,6.01149739182292,5.09980518754479,Positive,neutral
100,"rimmed larry actually , the tag was made by feminists so they can narcissistic ally post self ies to prove they 're not ugly",-0.025165662000000002,-0.039613157999999996,-0.025165662000000002,4.888495988053217,4.58997365462914,4.178224714360544,Negative,oppose
101,i have noticed that you never see any really beautiful feminists i wonder why ?,-0.025249645,-0.040366486,-0.025249645,6.116882557906663,5.628347465701912,5.118273976174139,Negative,oppose
102,james what the f k do n't be saying these inconvenient truths it might hurt the narrative,-0.025206149,-0.03994043,-0.025206149,5.398240491675263,4.69742976605883,3.8816515272267447,Negative,neutral
103,"dr aum kun ta also , sorry i'm too busy being a gorgeous feminist to give a shit about your beauty standards",-0.02509769,-0.03928197,-0.02509769,4.412248631324627,4.2731775714585964,3.2824570127682264,Negative,support
104,bethany jay new its cool i got the greenlight i'm back on your side,-0.025164656,-0.039592683,-0.025164656,5.205244215015276,4.5691083583772585,3.8341683236911943,Positive,neutral
105,sarcasm spasm mt 8 9 then there 's the added level of irony their chosen figureheads not really body positive amiri te ?,-0.025019176,-0.038707807999999996,-0.025019176,6.155231963642313,5.77277876887534,5.262174570786286,Negative,oppose
106,your physical appearance does n't define your worth people should be heard whether theyre conventionally attractive or not,-0.025194876,-0.039950624,-0.025194876,6.22915393602417,6.162621696735232,5.12968151282928,Positive,support
107,all the feminist block me because i speak true,-0.025289847999999997,-0.041316003,-0.025289847999999997,5.1338133757092,4.976651750513993,4.435238505976175,Negative,oppose
108,i'm going to walk you through this helen a13 because i get feminists have no idea what they are saying bristol ben,-0.025111645,-0.039264217000000004,-0.025111645,4.1656886544592275,3.8282724332798064,3.2879381193245267,Negative,oppose
109,m slu una women do n't need to shave,-0.025248468,-0.040834054,-0.025248468,3.579516496848389,3.6017350401358255,2.5777536018118314,Neutral,support
110,the only thing ugly is the god damn opinions of the idiotic people who started this tag,-0.025249146,-0.040268965,-0.025249146,6.106780774871929,5.652838648356272,4.917395812604966,Negative,neutral
111,"wives who dislike cooking mmm ok husbands diet , saying they 'll stay fit actually they want to avoid cooking ) mcp # womens progress 2015 #",-0.024933517000000002,-0.038180232,-0.024933517000000002,4.9613288973879275,4.8959706868970825,3.7375451088889533,Negative,support
112,"these sj ws are so homogenous and blur together so well it 's like dealing with one giant , rainbow headed monster # gamer gate #",-0.025033577999999997,-0.03873349,-0.025033577999999997,3.8883127106634423,3.4388775807745735,3.2898744412468686,Negative,oppose
113,# feminists # can now prove wage gap yet no lawsuits have come forward of women paid less maybe it does n't exist,-0.024942718,-0.038270175,-0.024942718,4.429329424272254,4.072903097209607,3.7952998086263743,Negative,oppose
114,feminists are not ugly laughing out loud they do make me laugh though they are the most hypocritical people on the planet,-0.025253527,-0.040325567,-0.025253527,5.911263152055943,5.642599089809054,4.9790947067958715,Negative,oppose
115,wonder what it 'd be like to wear a dress and not be sexually harassed for it # yes all women #,-0.025218941,-0.04018242,-0.025218941,5.555072384258653,5.2761921756414285,4.314942182805753,Negative,support
116,lehi high school is my favorite school due to cl tn roberts ps year old gleaves hit me up # monday motivation # # what are you afraid of #,-0.024822466,-0.03773246,-0.024822466,5.049233080198377,4.12096418879228,3.4313811490271187,Positive,neutral
117,"if you want to empower women , you need to disempower the warlords ! zahara langhi from libya # wil pf 100 # # w sw 2015 # # ik ff # # peace # # war #",-0.024845935,-0.037941,-0.024845935,4.837094547812755,4.795192872602488,3.8478163596513033,Negative,support
118,hey j cd fitness stop te igg e ring me with your man gap on the bus i will fight the patriarchy until your in jail thank you # equality 2015 #,-0.024893045,-0.038039416,-0.024893045,6.136947544744209,5.953802458187196,5.034159876653332,Negative,support
119,what is wrong with you people women with self respect should be coveted or have we been listening to too much rush ?,-0.025184362999999998,-0.03973285,-0.025184362999999998,4.8968414435298255,4.6821670495755265,3.936088955736578,Negative,support
120,"hey first world country white women bitching about gender inequality , you 're going to be fine # kill all men #",-0.025031038,-0.0387457,-0.025031038,5.615029940873608,5.408159702581116,4.695700172171608,Negative,oppose
121,"hey , all you # prolife # ers , if socrates was born mortal , and his mother thus doomed him to die , is she a murderer ?",-0.025204502,-0.039927103,-0.025204502,5.639998406444984,4.854050773671758,4.012655241952905,Negative,neutral
122,rt we need feminism i do n't want to choose between having a family or having a career,-0.0251607,-0.03961377,-0.0251607,5.073859681547232,4.899912176121894,4.111837757488281,Negative,support
123,em wall bank listen well i'm ready to tell about a need that i cannot deny # hs m song #,-0.025033057,-0.038717866000000004,-0.025033057,5.874578999141376,5.399270998193135,4.445005603672851,Neutral,neutral
124,evelyn ln s jes chastain agree 100 ! she radiates beauty from the inside out such a role model for all,-0.02517113,-0.039961777999999996,-0.02517113,4.459883266868095,4.455566110114748,3.2109388757242834,Positive,support
125,anyone else starting to notice the general demographic of feminists is like fucking high schools,-0.025122441000000002,-0.039331682,-0.025122441000000002,5.422443163450182,4.902216709358835,4.466431415097518,Negative,oppose
126,sexism is power plus prejudice ? so anita is sexist by her own definition because of her new title in time # anita sark ees ian #,-0.02506449,-0.039022356,-0.02506449,5.606969888843538,5.2893550390422925,4.851208926254096,Negative,oppose
127,"women are strong , women are smart , women are bold # feminists are beautiful is a love movement #",-0.025136966,-0.039422676000000004,-0.025136966,3.8827389003875767,3.8916706516963977,3.094077935370109,Positive,support
128,want revenge for being a slut ? cry rape then lie to the world and carry a mattress with you # rape # # ugly feminist #,-0.025214665,-0.040006377,-0.025214665,5.079698136848118,4.748372305292911,4.242813627239753,Negative,oppose
129,people actually brag about how dank their shatter wax shit is on instagram please kill me # laughing out loud # # dabs # # wax # # 420 #,-0.025286093,-0.04078573,-0.025286093,6.038951322370558,5.499627726576903,4.6789538714594645,Negative,neutral
130,got to love the respect feminists give to those that do n't want to be a feminist ( note the sarcasm ) # i dont need feminism #,-0.025147326,-0.039443523,-0.025147326,5.569772284792289,5.195722248796413,4.6477757987349095,Negative,oppose
131,"kr ewell a jahan feminism does not equal woman 's rights feminism is about vaulting one gender over another , not equality",-0.025109258,-0.03951305,-0.025109258,3.5296171587306087,3.2375757033901285,2.808765607199226,Negative,oppose
132,i guess wanting and trying to make this world a better place for everyone makes me ugly # feminist #,-0.025137447,-0.039315864,-0.025137447,4.8355272941241525,4.637415005712299,3.9751302555134074,Negative,support
133,because heckling # yes all women # screaming look at me ! all day is an excellent way to show us you are a serious individual,-0.025040022999999998,-0.038740158,-0.025040022999999998,4.967285071272147,4.608671070818582,4.107291038757936,Negative,oppose
134,feminist says something about women to be treated as equal human beings some asshole you 're ugly wow nice okay laughing my a off,-0.025185771000000003,-0.039684445,-0.025185771000000003,6.137366512257508,5.905016087079558,5.188116602854301,Negative,oppose
135,"rod mccallum you 're 55 yrs out of date i thought you could be more interesting , but you 're just old news , bored now bye",-0.025088191,-0.039050877000000005,-0.025088191,6.116431147777586,5.6666261225001815,4.831958926241238,Negative,neutral
136,everyday sexism rod mccallum you are a dinosaur and a fool not rising to your antiquated rhetoric bye,-0.025264144,-0.040681355,-0.025264144,5.621380207562648,5.355244660967586,4.315569256496324,Negative,support
137,foreign corre s po i'm never bored people who easily get bored like you profess to be are generally boring it 's a weak wimp out,-0.025128655,-0.039283782,-0.025128655,5.134514714501239,4.366675511908152,3.82848410339878,Negative,neutral
138,foreign corre s po and just because you can quote simone does n't mean you understand her modern fem mie n is m is just whining,-0.02522526,-0.040250472999999995,-0.02522526,5.03655306514966,4.400597012593936,4.1435191750545926,Negative,oppose
139,the length of time i take in the bath directly relates to what 's happening on twitter # monday motivation # # worlds 2015 #,-0.025114216,-0.03921224,-0.025114216,4.586685235615865,3.768224115768391,3.0705949095599934,Neutral,neutral
140,all i need in this life of sin is me and my girlfriend,-0.025272056,-0.040826775,-0.025272056,6.1177755050358185,5.5561644465331685,4.7764712355967,Positive,neutral
141,the fact that people think women need to be appealing and attractive to be heard seen as equal is why we need feminism,-0.025108296000000002,-0.03919544,-0.025108296000000002,5.495822394171891,5.384283037513349,4.505574084763196,Negative,support
142,they want equality but what they 're doing is overpowering men # f emi nazi #,-0.025226957999999997,-0.04034371,-0.025226957999999997,4.300295092928781,3.8677558346567222,3.2869947585126638,Negative,oppose
143,saying # all lives matter # instead of # black lives matter # is like saying equal rights for all instead of,-0.025057424,-0.038821414,-0.025057424,5.584444556538501,5.3201520894393886,4.592392091011791,Negative,neutral
144,i met my first radical feminist today holy shit amazing how much can go wrong in a brain # what the f k #,-0.02498541,-0.038473517,-0.02498541,5.4795070948457845,4.955594920182834,4.435406132907505,Negative,oppose
145,the female boo ok men in is t tweet laughing my a off at the fact you use a bunch of airbrushed fake ass celebrities,-0.025197453999999998,-0.039842032,-0.025197453999999998,5.352744228710487,4.919561230335306,4.36799172228133,Negative,oppose
146,"coo i meme girl feminists reject ( or ignore the fight for ) equality when it might hurt women that 's not equality , duh",-0.02509981,-0.039250433,-0.02509981,5.344026513568728,4.958352799185676,4.601696136563295,Negative,oppose
147,coo i meme girl damn that wage gap ! sneaky men work longer hours in dangerous jobs and get paid for it !,-0.024917044,-0.03813132,-0.024917044,4.490772889710136,4.072988737461577,3.907503884902681,Negative,oppose
